Character,Frequency,Word
KRAMER,7,class
KRAMER,15,beach
KRAMER,36,takes
KRAMER,32,things
KRAMER,100,she's
KRAMER,6,'bout
KRAMER,78,make
KRAMER,6,juice
KRAMER,9,uhm
KRAMER,126,man
KRAMER,31,check
KRAMER,6,smiles
KRAMER,6,hat
KRAMER,6,sweat
KRAMER,671,oh
KRAMER,6,tony
KRAMER,21,couch
KRAMER,23,gets
KRAMER,41,night
KRAMER,23,water
KRAMER,25,thanks
KRAMER,206,about
KRAMER,37,wrong
KRAMER,7,power
KRAMER,13,brody
KRAMER,77,say
KRAMER,6,black
KRAMER,313,like
KRAMER,6,toward
KRAMER,8,tour
KRAMER,16,cable
KRAMER,13,key
KRAMER,216,come
KRAMER,6,finger
KRAMER,95,guy
KRAMER,8,kenny
KRAMER,30,hand
KRAMER,35,money
KRAMER,126,alright
KRAMER,8,handle
KRAMER,9,gives
KRAMER,6,8
KRAMER,9,pulling
KRAMER,6,buren
KRAMER,6,hell
KRAMER,53,said
KRAMER,27,own
KRAMER,29,hear
KRAMER,15,arm
KRAMER,92,didn't
KRAMER,12,driving
KRAMER,314,just
KRAMER,6,bye
KRAMER,15,double
KRAMER,12,pop
KRAMER,14,wha
KRAMER,9,ring
KRAMER,13,holds
KRAMER,38,talking
KRAMER,30,came
KRAMER,6,slicer
KRAMER,10,girlfriend
KRAMER,10,claps
KRAMER,7,taken
KRAMER,11,naked
KRAMER,8,shows
KRAMER,6,step
KRAMER,13,runs
KRAMER,77,those
KRAMER,41,another
KRAMER,12,news
KRAMER,307,your
KRAMER,9,broke
KRAMER,86,because
KRAMER,17,putting
KRAMER,13,cab
KRAMER,15,friends
KRAMER,152,from
KRAMER,22,youre
KRAMER,83,newman
KRAMER,6,plane
KRAMER,37,does
KRAMER,8,yells
KRAMER,6,bill
KRAMER,60,am
KRAMER,6,seconds
KRAMER,13,himself
KRAMER,30,comes
KRAMER,8,against
KRAMER,8,star
KRAMER,12,talked
KRAMER,13,drop
KRAMER,10,we've
KRAMER,9,soup
KRAMER,20,under
KRAMER,8,question
KRAMER,6,count
KRAMER,6,huge
KRAMER,9,bank
KRAMER,64,give
KRAMER,22,while
KRAMER,30,guess
KRAMER,8,sweet
KRAMER,45,apartment
KRAMER,7,both
KRAMER,13,father
KRAMER,11,excuse
KRAMER,27,believe
KRAMER,6,mood
KRAMER,6,war
KRAMER,7,screaming
KRAMER,7,cafe
KRAMER,84,way
KRAMER,15,quietly
KRAMER,6,lunch
KRAMER,19,care
KRAMER,8,late
KRAMER,29,real
KRAMER,12,fat
KRAMER,18,hour
KRAMER,18,leaving
KRAMER,11,cash
KRAMER,8,mistake
KRAMER,14,worry
KRAMER,92,by
KRAMER,6,entire
KRAMER,31,stuff
KRAMER,7,k
KRAMER,22,before
KRAMER,9,actually
KRAMER,6,office
KRAMER,10,sign
KRAMER,139,why
KRAMER,7,company
KRAMER,11,hate
KRAMER,7,leg
KRAMER,13,favor
KRAMER,19,sitting
KRAMER,10,catch
KRAMER,7,dimaggio
KRAMER,22,ooh
KRAMER,6,kramerica
KRAMER,11,start
KRAMER,18,happen
KRAMER,6,legs
KRAMER,18,party
KRAMER,6,chinese
KRAMER,31,taking
KRAMER,58,better
KRAMER,27,same
KRAMER,7,maestro
KRAMER,48,hi
KRAMER,24,leave
KRAMER,16,doctor
KRAMER,15,kids
KRAMER,18,please
KRAMER,6,lose
KRAMER,47,great
KRAMER,10,working
KRAMER,66,more
KRAMER,9,cover
KRAMER,6,alex
KRAMER,9,bobby
KRAMER,6,screwed
KRAMER,6,smile
KRAMER,6,pieces
KRAMER,56,much
KRAMER,13,bar
KRAMER,13,york
KRAMER,6,shakes
KRAMER,10,test
KRAMER,6,corner
KRAMER,10,quiet
KRAMER,9,morty
KRAMER,8,shoes
KRAMER,9,seinfeld
KRAMER,16,telling
KRAMER,40,help
KRAMER,256,see
KRAMER,11,woody
KRAMER,9,scene
KRAMER,8,terrific
KRAMER,11,pie
KRAMER,28,turns
KRAMER,8,what're
KRAMER,31,room
KRAMER,8,whatever
KRAMER,31,remember
KRAMER,9,onto
KRAMER,7,press
KRAMER,50,will
KRAMER,49,place
KRAMER,31,made
KRAMER,7,relationship
KRAMER,7,b
KRAMER,6,jon
KRAMER,12,bus
KRAMER,19,pay
KRAMER,6,conditioner
KRAMER,11,bet
KRAMER,24,found
KRAMER,20,ahead
KRAMER,6,ma
KRAMER,10,how's
KRAMER,21,matter
KRAMER,17,wow
KRAMER,6,played
KRAMER,475,my
KRAMER,42,next
KRAMER,6,companies
KRAMER,18,ill
KRAMER,13,girl
KRAMER,46,hello
KRAMER,12,saying
KRAMER,6,heading
KRAMER,13,understand
KRAMER,12,ran
KRAMER,7,pig-man
KRAMER,8,hits
KRAMER,34,everything
KRAMER,35,--
KRAMER,99,then
KRAMER,6,notices
KRAMER,24,mind
KRAMER,7,lomez
KRAMER,108,-
KRAMER,11,stay
KRAMER,8,stupid
KRAMER,6,blue
KRAMER,22,set
KRAMER,19,voice
KRAMER,204,one
KRAMER,19,isn't
KRAMER,8,weekend
KRAMER,20,behind
KRAMER,45,call
